,FOLIO,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT
1769,262,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,5234398,1.0,181.03,28.97,0.0,0.0,210.0,210.0
1771,3680945,1.0,0.0,0.0,0.0,0.0,0.0,1205.25
1772,12033253,1.0,154.91000000000003,24.79,0.0,0.0,179.70000000000002,179.7
1773,2259104,1.0,31.03,4.97,0.0,0.0,36.0,36.0
1774,,1.0,230.16,36.84,0.0,0.0,267.0,267.0
1775,7393,1.0,146.55,23.45,0.0,0.0,170.0,170.0
1776,39236,1.0,1305.0,208.8,0.0,0.0,1513.8,1513.8
1777,68772,1.0,1720.0,275.2,0.0,0.0,1995.2,1995.2
1778,68773,1.0,259.81,40.19,0.0,0.0,300.0,300.0
1779,112752,1.0,259.81,40.19,0.0,0.0,300.0,300.0
1780,37197176,1.0,457.58,73.21,0.0,0.0,530.79,530.79
1781,14331,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1782,64943,1.0,1980.0,316.8,0.0,0.0,2296.8,2296.8
1783,128220,1.0,337.35,53.98,0.0,0.0,391.33000000000004,391.33
1784,1580,1.0,1246.62,199.46,0.0,0.0,1446.08,1446.08
1785,1803,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,1804,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,1805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,1806,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,2063,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1790,167167,1.0,4963.2,794.11,0.0,0.0,5757.3099999999995,5757.31
1791,44635,1.0,3298.08,527.69,0.0,0.0,3825.77,3825.77
1792,2881,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0
1793,72687,1.0,1437.69,230.03,0.0,0.0,1667.72,1667.72
1794,37243922,1.0,9.24,1.48,0.0,0.0,10.72,10.72
1795,2880,1.0,126.45,12.55,0.0,0.0,139.0,139.0
1796,9432,1.0,264.0,42.24,0.0,0.0,306.24,306.24
1797,631,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0
1798,64959,1.0,109.12,17.46,0.0,0.0,126.58000000000001,126.58
1799,64961,1.0,109.12,17.46,0.0,0.0,126.58000000000001,126.58
1800,24769,1.0,5616.4,898.62,0.0,0.0,6515.0199999999995,6515.02
1801,24776,1.0,5911.4,945.82,0.0,0.0,6857.219999999999,6857.22
1802,000046982664,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1803,5004878,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,361,1.0,1296.0,207.36,0.0,0.0,1503.3600000000001,1503.36
1805,39307,1.0,360.0,57.6,0.0,0.0,417.6,417.6
1806,46807,1.0,797.0,127.52,0.0,0.0,924.52,924.52
1807,6606,1.0,1651.0,264.16,0.0,0.0,1915.16,1915.16
1808,37247038,1.0,6.55,1.05,0.0,0.0,7.6,7.6
1809,9449,1.0,1560.0,249.6,0.0,0.0,1809.6,1809.6
1810,,1.0,336.9,55.03,0.0,0.0,391.92999999999995,398.99
1811,264,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,69723,1.0,5950.08,952.01,0.0,0.0,6902.09,6902.09
1813,3755,1.0,3118.0,498.88,0.0,0.0,3616.88,3616.88
1814,65012,1.0,3118.0,498.88,0.0,0.0,3616.88,3616.88
1815,3921,1.0,3920.0,627.2,0.0,0.0,4547.2,4547.2
1816,49,1.0,400.0,64.0,0.0,0.0,464.0,464.0
1817,2349,1.0,6545.85,1047.34,0.0,0.0,7200.4400000000005,7200.44
1818,3865,1.0,758.0,0.0,0.0,0.0,758.0,758.0
1819,3636416,1.0,758.0,0.0,0.0,0.0,758.0,758.0
1820,95175,1.0,1335.29,213.63,0.0,0.0,1548.92,1548.92
1821,37292421,1.0,539.69,86.35,0.0,0.0,626.0400000000001,626.04
1822,340,1.0,436.0,69.76,0.0,0.0,505.76,505.76
1823,24785,1.0,436.0,69.76,0.0,0.0,505.76,505.76
1824,24786,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1825,91434,1.0,3725.0,596.0,0.0,0.0,4321.0,4321.0
1826,202006-E2341533107-17072020-324751,1.0,309.45,0.0,0.0,0.0,358.96,358.96
1827,37297752,1.0,309.45,49.51,0.0,0.0,358.96,358.96
1828,90106829,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1829,90106830,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1830,90106831,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1831,90106832,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1832,90106833,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1833,90106834,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1834,90106835,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1835,90106836,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1836,90106837,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1837,90106838,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1838,90106839,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1839,90106840,1.0,0.0,0.0,0.0,0.0,0.0,1666.75
1840,,1.0,1429.8,229.89,0.0,0.0,1659.69,1666.75
1841,3489604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,8811090280022099,1.0,2906.98,0.0,0.0,0.0,2906.98,2906.98
1843,8811090280022099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,72401,1.0,4530.44,724.87,0.0,0.0,5255.3099999999995,5255.31
1845,72402,1.0,4747.9,759.66,0.0,0.0,5507.5599999999995,5507.56
1846,72403,1.0,0.0,0.0,0.0,0.0,0.0,1185.0
1847,3685125,1.0,0.0,0.0,0.0,0.0,0.0,1185.0
1848,3685130,1.0,0.0,0.0,0.0,0.0,0.0,353.0
1849,3685131,1.0,0.0,0.0,0.0,0.0,0.0,5378.95
1850,016210,1.0,140.0,0.0,0.0,0.0,140.0,140.0
1851,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,65091,1.0,660.0,105.6,0.0,0.0,765.6,765.6
1853,65113,1.0,660.0,105.6,0.0,0.0,765.6,765.6
1854,3935,1.0,2600.0,416.0,0.0,0.0,3016.0,3016.0
1855,30728484,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,24787,1.0,1129.5,180.72,0.0,0.0,1310.22,1310.22
1857,200,1.0,86.53,13.47,0.0,0.0,100.0,100.0
1858,2459,1.0,86.53,13.47,0.0,0.0,100.0,100.0
1859,167213,1.0,86.53,13.47,0.0,0.0,100.0,100.0
1860,672243,1.0,86.53,13.47,0.0,0.0,100.0,100.0
1861,,1.0,67.24,10.76,0.0,0.0,78.0,78.0
1862,7436,1.0,3405.17,544.83,0.0,0.0,3950.0,3950.0
1863,154980,1.0,0.0,0.0,0.0,0.0,0.0,93.0
1864,113031,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1865,13817,1.0,433.02,66.98,0.0,0.0,500.0,500.0
1866,37341428,1.0,312.87,50.06,0.0,0.0,362.93,362.93
1867,14597,1.0,259.62,40.38,0.0,0.0,300.0,300.0
1868,652999,1.0,163.06,26.09,0.0,0.0,189.15,189.15
1869,69887,1.0,1357.6,217.22,0.0,0.0,1574.82,1574.82
1870,65142,1.0,3528.36,564.54,0.0,0.0,4092.9,8185.8
1871,65151,1.0,3528.36,564.54,0.0,0.0,4092.9,4092.9
1872,65156,1.0,1540.0,246.4,0.0,0.0,1786.4,1786.4
1873,24788,1.0,103.5,16.56,0.0,0.0,120.06,120.06
1874,1815,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,1816,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,128110,1.0,294.25,47.08,0.0,0.0,341.33,341.33
1877,1052056,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0
1878,1052906,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0
1879,25278,1.0,1824.18,291.87,0.0,0.0,2116.05,2116.05
1880,3160,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,3161,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,113090,1.0,415.89,64.33,0.0,0.0,480.21999999999997,480.22
1883,37357179,1.0,200.0,32.0,0.0,0.0,232.0,232.0
1884,37399908,1.0,15.82,2.53,0.0,0.0,18.35,18.35
1885,513,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0
1886,514,1.0,840.0,134.4,0.0,0.0,974.4,974.4
1887,24355,1.0,234.0,37.44,0.0,0.0,271.44,271.44
1888,074778,1.0,234.0,37.44,0.0,0.0,271.44,271.44
1889,267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,65189,1.0,805.2,128.83,0.0,0.0,934.0300000000001,934.03
1891,65214,1.0,39.6,6.34,0.0,0.0,45.94,45.94
1892,24799,1.0,1284.0,205.44,0.0,0.0,1489.44,1489.44
1893,3819,1.0,3327.75,532.44,0.0,0.0,3860.19,3860.19
1894,128168,1.0,759.6,121.54,0.0,0.0,881.14,881.14
1895,2525,1.0,1515.0,242.4,0.0,0.0,1757.4,1757.4
1896,25283,1.0,1216.12,194.58,0.0,0.0,1410.6999999999998,1410.7
1897,673,1.0,1500.0,240.0,0.0,0.0,1740.0,1740.0
1898,39450,1.0,174.0,27.84,0.0,0.0,201.84,201.84
1899,39451,1.0,650.0,104.0,0.0,0.0,754.0,754.0
1900,307131,1.0,286.06,45.77,0.0,0.0,331.83,331.83
1901,37423602,1.0,245.39,39.26,0.0,0.0,284.65,284.65
1902,074796,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0
1903,000000192,1.0,5278.5,28.56,0.0,0.0,5307.06,5307.06
1904,0062189792,1.0,4038.8,646.2,0.0,0.0,4685.0,4685.0
1905,209473,1.0,1586.38,253.82,0.0,0.0,1840.2,1840.2
1906,9521,1.0,540.0,86.4,0.0,0.0,626.4,626.4
1907,69951,1.0,6382.42,1021.19,0.0,0.0,7403.610000000001,7403.61
1908,65231,1.0,1269.09,203.07,0.0,0.0,1472.1599999999999,1472.16
1909,24803,1.0,1269.09,203.07,0.0,0.0,1472.1599999999999,1472.16
1910,2369,1.0,6073.07,971.69,0.0,0.0,6680.38,6680.38
1911,3871,1.0,-1216.12,-194.58,0.0,0.0,-1410.6999999999998,-1410.7
1912,22464,1.0,-1216.12,-194.58,0.0,0.0,-1410.6999999999998,-1410.7
1913,95452,1.0,2550.21,408.01,0.0,0.0,2942.44,2942.44
1914,37458103,1.0,200.01,32.0,0.0,0.0,232.01,232.01
1915,348,1.0,608.06,97.29,0.0,0.0,705.3499999999999,705.35
1916,5485,1.0,608.06,97.29,0.0,0.0,705.3499999999999,705.35
1917,25299,1.0,608.06,97.29,0.0,0.0,705.3499999999999,705.35
1918,22466,1.0,-608.06,-97.29,0.0,0.0,-705.3499999999999,-705.35
1919,171332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,2604,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,4626,1.0,478.47,76.56,0.0,0.0,555.03,555.03
1922,10,1.0,18.37,2.94,0.0,0.0,21.310000000000002,21.31
1923,37510793,1.0,18.37,2.94,0.0,0.0,21.310000000000002,21.31
1924,70045,1.0,3521.91,563.51,0.0,0.0,4085.42,4085.42
1925,588952,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,176950,1.0,15.51,2.48,0.0,0.0,17.99,17.99
1927,236610,1.0,144.0,0.0,0.0,0.0,144.0,144.0
1928,968158,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,8512867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1931,0001010100752163714102,1.0,435.0,69.6,0.0,0.0,504.6,504.6
1932,72769,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1933,181508,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6
1934,181509,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3
1935,60803891,1.0,2585.19,251.81,0.0,0.0,2837.0,1825.64
1936,22506823,1.0,-2585.19,-251.81,0.0,0.0,-2837.0,-1825.64
1937,65318,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0
1938,65340,1.0,2255.0,360.8,0.0,0.0,2615.8,2615.8
1939,649,1.0,302.0,48.32,0.0,0.0,350.32,350.32
1940,39520,1.0,210.0,33.6,0.0,0.0,243.6,243.6
1941,68878,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0
1942,3692,1.0,995.0,159.2,0.0,0.0,1154.2,1154.2
1943,15274,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,37539434,1.0,240.4,38.46,0.0,0.0,278.86,278.86
1945,11810960,1.0,515.73,82.52,0.0,0.0,598.25,598.25
1946,2982,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,65350,1.0,898.7,143.79,0.0,0.0,1042.49,1042.49
1948,65351,1.0,683.1,109.3,0.0,0.0,792.4,792.4
1949,342587,1.0,630.0,100.8,0.0,0.0,730.8,730.8
1950,3960,1.0,2400.0,384.0,0.0,0.0,2784.0,2784.0
1951,24815,1.0,3197.7,511.63,0.0,0.0,3709.33,3709.33
1952,24819,1.0,387.0,61.92,0.0,0.0,448.92,448.92
1953,88299,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,88300,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,0001010100750847116902,1.0,490.0,78.4,0.0,0.0,568.4,568.4
1956,0001010100752163714102,1.0,435.0,69.6,0.0,0.0,504.6,504.6
1957,MAT_1297_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,MAT_1307_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1959,MAT_1310_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,MAT_1358_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,MAT_1363_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,10455,1.0,1033.62,165.38,0.0,0.0,1199.0,1199.0
1963,10456,1.0,1291.38,206.62,0.0,0.0,1498.0,1498.0
1964,1058632,1.0,0.0,59.07,0.0,0.0,0.0,0.0
1965,167308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1966,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,11828,1.0,259.6,40.4,0.0,0.0,300.0,300.0
1968,420200701898904,1.0,0.01,0.0,0.0,0.0,0.01,0.0
1969,22020070028311,1.0,0.01,0.0,0.0,0.0,0.01,0.0
1970,2357,1.0,1439.2,230.27,0.0,0.0,1669.47,1669.47
1971,2163,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,39565,1.0,3502.0,560.32,0.0,0.0,4062.32,4062.32
1973,46995,1.0,160.0,25.6,0.0,0.0,185.6,185.6
1974,37555125,1.0,66.0,10.56,0.0,0.0,76.56,76.56
1975,,1.0,473.28,75.73,0.0,0.0,549.01,549.01
1976,,1.0,2206.41,353.03,0.0,0.0,2559.4399999999996,2559.44
1977,121166,1.0,2072.21,331.55,0.0,0.0,2403.76,2403.76
1978,32478430,1.0,101.06,16.17,0.0,0.0,114.2,114.2
1979,1484,1.0,5000.0,800.0,0.0,0.0,4766.5,4766.5
1980,4647,1.0,500.0,80.0,0.0,0.0,580.0,580.0
1981,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,37582929,1.0,160.94,25.75,0.0,0.0,186.69,186.69
1983,70222,1.0,2472.99,395.68,0.0,0.0,2868.6699999999996,2868.67
1984,65441,1.0,5335.0,853.6,0.0,0.0,6188.6,6188.6
1985,33355,1.0,0.0,30.02,0.0,0.0,30.02,217.62
1986,2394,1.0,6385.53,1021.68,0.0,0.0,7024.08,7024.08
1987,167326,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1988,3881,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1989,F-135-2020,1.0,2500.0,400.0,0.0,0.0,2900.0,2900.0
1990,4859,1.0,395.0,63.2,0.0,0.0,458.2,458.2
1991,95711,1.0,2058.33,329.32,0.0,0.0,2387.65,2387.65
1992,37609438,1.0,39.82,6.37,0.0,0.0,46.19,46.19
1993,074908,1.0,270.0,43.2,0.0,0.0,313.2,313.2
1994,14372,1.0,259.59,40.41,0.0,0.0,300.0,300.0
1995,9596,1.0,880.0,140.8,0.0,0.0,1020.8,1020.8
1996,,1.0,203.94,32.63,0.0,0.0,236.57,236.57
1997,364,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,28418,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,28419,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,28426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,24833,1.0,262.4,41.98,0.0,0.0,304.38,304.38
2002,24835,1.0,182.0,29.12,0.0,0.0,211.12,211.12
2003,5263,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,5298253,1.0,43.1,6.9,0.0,0.0,50.0,50.0
2005,,1.0,153.44,24.56,0.0,0.0,178.0,178.0
2006,365,1.0,3787.2,605.95,0.0,0.0,4393.15,4393.15
2007,4657,1.0,379.32,60.69,0.0,0.0,440.01,440.01
2008,155566,1.0,52.47,8.4,0.0,0.0,0.0,627.5
2009,37638678,1.0,52.47,8.4,0.0,0.0,60.87,60.87
2010,90106829,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,90106830,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2944,1.0,82.0,0.0,0.0,0.0,82.0,82.0
2013,396,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,70300,1.0,283.25,45.32,0.0,0.0,328.57,328.57
2015,17428791,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38
2016,73202,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78
2017,456170,1.0,180.0,0.0,0.0,0.0,180.0,180.0
2018,3698927,1.0,4461.79,713.89,0.0,0.0,0.0,1569.3
2019,65531,1.0,4461.79,713.89,0.0,0.0,5175.68,5175.68
2020,610,1.0,243.1,38.9,0.0,0.0,282.0,282.0
2021,24840,1.0,430.5,68.88,0.0,0.0,499.38,499.38
2022,24841,1.0,713.0,114.08,0.0,0.0,827.08,827.08
2023,666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,1101,1.0,1300.0,208.0,0.0,0.0,1508.0,1508.0
2025,3204,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,17707639,1.0,544.83,87.17,0.0,0.0,632.0,632.0
2027,37658518,1.0,159.81,25.57,0.0,0.0,185.38,185.38
2028,32764,1.0,1723.28,275.72,0.0,0.0,1999.0,1999.0
2029,3513,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,3820,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,32605655,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,0000001734,1.0,827.59,132.41,0.0,0.0,960.0,960.0
2033,39612,1.0,322.6,0.0,0.0,0.0,322.6,322.6
2034,1530,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,976,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,1535,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,68952,1.0,2350.0,376.0,0.0,0.0,2726.0,2726.0
2038,73448,1.0,19.76,3.16,0.0,0.0,22.92,22.92
2039,37708608,1.0,88.87,14.22,0.0,0.0,103.09,103.09
2040,210288,1.0,292.5,46.8,0.0,0.0,339.3,339.3
2041,70392,1.0,158.0,25.28,0.0,0.0,183.28,183.28
2042,24848,1.0,1622.3,259.57,0.0,0.0,1881.87,1881.87
2043,73370,1.0,4072.82,651.66,0.0,0.0,4724.4800000000005,4724.48
2044,3701761,1.0,343.97,55.03,0.0,0.0,0.0,499.0
2045,15832,1.0,343.97,55.03,0.0,0.0,399.0,399.0
2046,3095,1.0,79.12,12.66,0.0,0.0,91.78,91.78
2047,37733125,1.0,79.12,12.66,0.0,0.0,91.78,91.78
2048,24856,1.0,290.0,46.4,0.0,0.0,336.4,336.4
2049,2405,1.0,6366.91,1018.71,0.0,0.0,7003.61,7003.61
2050,000047502196,1.0,5479.72,811.81,0.0,0.0,6291.530000000001,6291.53
2051,3887,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8
2052,39790,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8
2053,203,1.0,6235.0,997.6,0.0,0.0,7232.6,7232.6
2054,96001,1.0,1688.01,270.08,0.0,0.0,1958.09,1958.09
2055,37744958,1.0,241.86,38.7,0.0,0.0,280.56,280.56
2056,11063,1.0,5535.0,885.6,0.0,0.0,6420.6,6420.6
2057,372,1.0,980.72,156.92,0.0,0.0,1137.64,1137.64
2058,1036310,1.0,980.72,156.92,0.0,0.0,1137.64,1137.64
2059,65686,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,28658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,28659,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,5206,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0
2063,977,1.0,4310.34,689.66,0.0,0.0,5000.0,5000.0
2064,202007-E2341533107-11082020-349263,1.0,173.06,0.0,0.0,0.0,200.0,200.0
2065,13,1.0,173.06,26.94,0.0,0.0,200.0,200.0
2066,113848,1.0,173.06,26.94,0.0,0.0,200.0,200.0
2067,37777564,1.0,153.23,24.52,0.0,0.0,177.75,177.75
2068,,1.0,245.1,39.22,0.0,0.0,284.32,284.32
2069,70561,1.0,216.0,0.0,0.0,0.0,0.0,2460.55
2070,3703689,1.0,216.0,0.0,0.0,0.0,0.0,2460.55
2071,671950,1.0,216.0,0.0,0.0,0.0,216.0,216.0
2072,3840,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,34668,1.0,2788.0,446.08,0.0,0.0,3234.08,3234.08
2074,1869,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,3705098,1.0,258.63,41.38,0.0,0.0,0.0,358.0
2076,37811374,1.0,258.63,41.38,0.0,0.0,300.01,300.01
2077,2971,1.0,123.0,0.0,0.0,0.0,123.0,123.0
2078,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,65758,1.0,3503.25,560.52,0.0,0.0,4063.77,4063.77
2080,3551635,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,9231,1.0,1662.95,266.07,0.0,0.0,1929.02,1929.02
2082,73715,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,2120,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,37862592,1.0,21.05,3.37,0.0,0.0,24.42,24.42
2085,24556,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0
2086,32746061,1.0,109.03,17.44,0.0,0.0,123.17,123.17
2087,24863,1.0,352.0,56.32,0.0,0.0,408.32,408.32
2088,1874,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,45106,1.0,3581.13,572.98,0.0,0.0,4154.110000000001,4154.11
2090,5502705025,1.0,797.58,127.61,0.0,0.0,925.19,925.19
2091,2624,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
2092,304,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0
2093,39891,1.0,715.0,114.4,0.0,0.0,829.4,829.4
2094,14244,1.0,389.39,60.61,0.0,0.0,450.0,450.0
2095,14245,1.0,259.81,40.19,0.0,0.0,300.0,300.0
2096,6771,1.0,618.0,98.88,0.0,0.0,716.88,716.88
2097,37873410,1.0,24.68,3.95,0.0,0.0,28.63,28.63
2098,68003,1.0,4407.54,705.22,0.0,0.0,5112.76,5112.76
2099,3845,1.0,3503.25,560.52,0.0,0.0,4063.77,4063.77
2100,65833,1.0,3503.25,560.52,0.0,0.0,4063.77,4063.77
2101,65839,1.0,5603.6,896.58,0.0,0.0,6500.18,6500.18
2102,32768470,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,73885,1.0,5901.8,944.29,0.0,0.0,6846.09,6846.09
2104,2433,1.0,6992.72,20.22,0.0,0.0,7692.0,7692.0
2105,3898,1.0,129.78,20.22,0.0,0.0,150.0,150.0
2106,338482,1.0,129.78,20.22,0.0,0.0,150.0,150.0
2107,4706,1.0,1637.93,262.07,0.0,0.0,1900.0,1900.0
2108,MAT_50204_00001,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,96277,1.0,1776.17,284.18,0.0,0.0,2060.35,2060.35
2110,37893056,1.0,107.6,17.22,0.0,0.0,124.82,124.82
2111,3267,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2112,391,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,5284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,1879,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,PP376151,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,15654,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2117,37941099,1.0,222.26,35.56,0.0,0.0,257.82,257.82
2118,,1.0,343.96000000000004,55.03,0.0,0.0,398.99,398.99
2119,1884,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,3709565,1.0,144.0,0.0,0.0,0.0,0.0,2212.25
2121,3709567,1.0,144.0,0.0,0.0,0.0,0.0,459.2
2122,893970,1.0,144.0,0.0,0.0,0.0,144.0,144.0
2123,3241,1.0,1770.0,283.2,0.0,0.0,2053.2,2053.2
2124,308,1.0,1770.0,283.2,0.0,0.0,2053.2,2053.2
2125,14318,1.0,605.72,94.28,0.0,0.0,700.0,700.0
2126,37970846,1.0,237.31,37.97,0.0,0.0,275.28,275.28
2127,65973,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,30857251,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,3515308,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,8811090280022099,1.0,2822.43,0.0,0.0,0.0,2822.43,2822.43
2131,8811090280022099,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,74158,1.0,2402.0,384.32,0.0,0.0,2786.32,2786.32
2133,000047777515,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,1079716,1.0,259.6,90.88,0.0,0.0,300.0,300.0
2135,14332,1.0,259.6,40.4,0.0,0.0,300.0,300.0
2136,38012859,1.0,63.24,10.12,0.0,0.0,73.36,73.36
2137,24631,1.0,1750.0,280.0,0.0,0.0,2030.0,2030.0
2138,20247,1.0,43.26,6.74,0.0,0.0,50.0,50.0
2139,,1.0,1204.96,192.79,0.0,0.0,1397.75,1397.75
2140,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,65996,1.0,4940.0,790.4,0.0,0.0,5730.4,5730.4
2142,66000,1.0,4940.0,790.4,0.0,0.0,5730.4,5730.4
2143,24884,1.0,696.5,111.44,0.0,0.0,807.94,807.94
2144,21337,1.0,469.54,73.11,0.0,0.0,542.65,542.65
2145,38032698,1.0,36.96,5.91,0.0,0.0,42.870000000000005,42.87
2146,69629,1.0,2098.0800000000004,335.7,0.0,0.0,2433.78,2433.78
2147,1784,1.0,3250.0,520.0,0.0,0.0,3770.0,3770.0
2148,16059,1.0,129.31,20.69,0.0,0.0,150.0,150.0
2149,2445,1.0,6499.71,1039.95,0.0,0.0,7149.68,7149.68
2150,11649,1.0,153.45,24.55,0.0,0.0,178.0,178.0
2151,3904,1.0,600.0,96.0,0.0,0.0,696.0,696.0
2152,40084,1.0,600.0,96.0,0.0,0.0,696.0,696.0
2153,12905,1.0,138.38,22.14,0.0,0.0,160.51999999999998,160.52
2154,156215,1.0,1262.54,202.0,0.0,0.0,0.0,128.0
2155,96535,1.0,1262.54,202.0,0.0,0.0,1464.54,1464.54
2156,38047788,1.0,720.79,115.33,0.0,0.0,836.12,836.12
